ID do Ponto;ID do Merchant;Merchant Category Code (MCC);NUIB do Merchant;Tipo de POS;Código do Distrito;Latitude;Longitude;Estado do POS;Data de última actualização do Estado
BCO01POS0000261;BCO01MER0000261;5912;92599620788;01;0914;-17.9760;36.3129;01;15-10-2025
BCO01POS0000262;BCO01MER0000262;5411;48200992097;01;0306;-20.6284;32.6838;01;21-09-2025
BCO01POS0000263;BCO01MER0000263;4814;12805455004;01;0315;-10.7931;36.7490;01;12-12-2025
BCO01POS0000264;BCO01MER0000264;5541;16823728311;01;0205;-19.5171;37.6549;01;19-02-2025
BCO01POS0000265;BCO01MER0000265;4111;39977342068;01;0114;-13.8969;34.2067;01;07-09-2025
BCO01POS0000266;BCO01MER0000266;5691;29189208390;01;0907;-12.4474;31.6793;01;04-10-2025
BCO01POS0000267;BCO01MER0000267;5912;23993123970;01;1004;-14.7903;35.2306;01;27-08-2025
BCO01POS0000268;BCO01MER0000268;5812;34348952336;01;1008;-12.1615;34.0262;01;15-02-2025
BCO01POS0000269;BCO01MER0000269;4814;89227463068;01;0308;-19.4846;35.2091;04;30-01-2025
BCO01POS0000270;BCO01MER0000270;5411;75920890014;01;0210;-18.2962;31.7572;01;06-10-2025
BCO01POS0000271;BCO01MER0000271;4111;11617840488;01;0306;-13.8493;31.3604;01;04-11-2025
BCO01POS0000272;BCO01MER0000272;5411;61057022798;01;1007;-15.9721;37.5610;01;27-04-2025
BCO01POS0000273;BCO01MER0000273;5411;50060042360;01;1002;-21.3332;33.4277;01;16-12-2025
BCO01POS0000274;BCO01MER0000274;7011;52956166991;02;1002;-16.8650;36.6765;01;03-11-2025
BCO01POS0000275;BCO01MER0000275;5812;67910307644;01;0711;-21.3603;36.9492;01;12-04-2025
BCO01POS0000276;BCO01MER0000276;5691;71573587403;01;0317;-18.7799;35.0876;01;23-03-2025
BCO01POS0000277;BCO01MER0000277;5812;45906836707;01;0215;-11.6604;36.8652;01;17-02-2025
BCO01POS0000278;BCO01MER0000278;5411;24092883926;01;0707;-20.4550;32.1299;01;21-05-2025
BCO01POS0000279;BCO01MER0000279;5812;32147126396;01;0701;-17.9175;32.5718;01;28-04-2025
BCO01POS0000280;BCO01MER0000280;7011;52973401244;01;0301;-24.9721;30.1286;01;27-11-2025
BCO01POS0000281;BCO01MER0000281;5411;56069707687;01;0412;-20.1630;37.0672;01;26-05-2025
BCO01POS0000282;BCO01MER0000282;5411;42578459520;01;0307;-15.1135;36.2903;01;22-07-2025
BCO01POS0000283;BCO01MER0000283;4814;74693668592;01;1007;-21.7802;35.7474;01;10-01-2025
BCO01POS0000284;BCO01MER0000284;5912;15659609308;01;0217;-19.0395;31.3765;01;15-12-2025
BCO01POS0000285;BCO01MER0000285;7011;60890618047;01;0317;-17.6030;37.3469;01;10-01-2025
BCO01POS0000286;BCO01MER0000286;4111;44741137167;01;0317;-12.7583;37.2654;01;28-02-2025
BCO01POS0000287;BCO01MER0000287;9399;40970738570;02;0514;-23.9367;33.9282;01;04-05-2025
BCO01POS0000288;BCO01MER0000288;5541;42980915115;02;0318;-18.6785;32.0870;01;22-07-2025
BCO01POS0000289;BCO01MER0000289;5912;83583604045;01;0703;-24.8532;33.0127;01;01-11-2025
BCO01POS0000290;BCO01MER0000290;5912;88514731294;01;0706;-19.7329;39.2175;01;27-04-2025
BCO01POS0000291;BCO01MER0000291;5912;63159760558;01;0902;-15.0268;31.5399;01;02-03-2025
BCO01POS0000292;BCO01MER0000292;5912;76231236610;01;1007;-21.8177;30.3091;01;16-12-2025
BCO01POS0000293;BCO01MER0000293;5541;76498275197;01;0909;-25.5776;30.8107;01;07-09-2025
BCO01POS0000294;BCO01MER0000294;5732;00762748419;01;0503;-10.2070;32.0128;02;20-05-2025
BCO01POS0000295;BCO01MER0000295;9399;36846651471;01;0701;-23.4832;34.4273;03;13-08-2025
BCO01POS0000296;BCO01MER0000296;4111;45576978177;01;0311;-17.9138;36.2317;01;02-10-2025
BCO01POS0000297;BCO01MER0000297;5541;07310662241;01;0713;-19.6395;34.3791;01;01-09-2025
BCO01POS0000298;BCO01MER0000298;5691;45736892265;01;0809;-25.2978;36.5100;01;18-11-2025
BCO01POS0000299;BCO01MER0000299;7011;82031637165;01;0316;-20.1702;34.4892;01;28-07-2025
BCO01POS0000300;BCO01MER0000300;5411;96703482397;01;0908;-24.8015;34.2472;01;03-10-2025
BCO01POS0000301;BCO01MER0000301;5411;22402829921;02;0505;-21.9964;35.4361;01;22-11-2025
BCO01POS0000302;BCO01MER0000302;9399;69411481710;01;0421;-12.1612;36.0181;01;01-10-2025
BCO01POS0000303;BCO01MER0000303;4111;85284655082;01;0321;-11.6951;32.8656;02;28-06-2025
BCO01POS0000304;BCO01MER0000304;5732;09404064723;01;0705;-25.5134;38.2915;01;25-11-2025
BCO01POS0000305;BCO01MER0000305;4111;00149949985;01;0711;-24.8353;36.5578;01;08-03-2025
BCO01POS0000306;BCO01MER0000306;5912;75804966193;02;1004;-10.7985;32.7935;01;16-08-2025
BCO01POS0000307;BCO01MER0000307;5541;84239198145;01;0320;-24.4561;39.6088;01;17-01-2025
BCO01POS0000308;BCO01MER0000308;5812;20669185053;01;0322;-14.3837;31.7213;01;21-12-2025
BCO01POS0000309;BCO01MER0000309;4814;11686563073;02;0713;-17.5490;37.0369;01;10-05-2025
BCO01POS0000310;BCO01MER0000310;4111;05676178094;01;0323;-20.2544;33.7297;01;29-01-2025
BCO01POS0000311;BCO01MER0000311;5812;28470065280;01;0701;-12.8775;38.3134;02;05-08-2025
BCO01POS0000312;BCO01MER0000312;5812;27002497301;01;0408;-25.7664;38.4302;01;14-05-2025
BCO01POS0000313;BCO01MER0000313;5411;52834373051;01;0408;-25.5589;33.2440;01;04-08-2025
BCO01POS0000314;BCO01MER0000314;5912;10373731396;01;0811;-21.3028;37.6540;01;22-10-2025
BCO01POS0000315;BCO01MER0000315;4814;11882169549;02;0320;-19.6872;33.1402;01;15-01-2025
BCO01POS0000316;BCO01MER0000316;4111;85258501911;01;0316;-10.2169;35.7690;01;28-05-2025
BCO01POS0000317;BCO01MER0000317;4111;09595762173;01;0311;-12.7233;35.9267;01;17-02-2025
BCO01POS0000318;BCO01MER0000318;4814;78512831246;02;0903;-25.7192;36.9503;01;12-10-2025
BCO01POS0000319;BCO01MER0000319;4814;07334755862;02;1002;-22.4834;36.0878;02;26-11-2025
BCO01POS0000320;BCO01MER0000320;5541;60304025708;01;0307;-14.7986;37.3437;01;12-01-2025
BCO01POS0000321;BCO01MER0000321;7011;01136245505;01;1003;-21.7500;38.2854;01;10-09-2025
BCO01POS0000322;BCO01MER0000322;5411;64313072614;02;1004;-23.2317;34.5135;01;31-05-2025
BCO01POS0000323;BCO01MER0000323;5411;83881694058;01;0402;-24.5500;37.0799;01;26-03-2025
BCO01POS0000324;BCO01MER0000324;5411;95014376619;01;1008;-22.0505;35.5195;01;09-08-2025
BCO01POS0000325;BCO01MER0000325;5541;39539759128;01;0701;-20.3090;32.1787;01;22-05-2025
BCO01POS0000326;BCO01MER0000326;5691;12403196363;01;0409;-15.7863;39.1976;01;28-12-2025
BCO01POS0000327;BCO01MER0000327;5411;37345270966;01;0912;-10.4632;37.5788;01;11-08-2025
BCO01POS0000328;BCO01MER0000328;9399;26821680707;01;0214;-14.4497;34.8132;01;10-01-2025
BCO01POS0000329;BCO01MER0000329;5411;94161296487;01;0814;-16.5903;37.0764;01;18-04-2025
BCO01POS0000330;BCO01MER0000330;5541;37922810762;01;0702;-13.2384;34.0174;01;10-09-2025
BCO01POS0000331;BCO01MER0000331;5912;69439455331;01;1006;-11.3417;32.8736;01;26-05-2025
BCO01POS0000332;BCO01MER0000332;7011;57386742833;01;0701;-13.1306;37.1661;01;24-02-2025
BCO01POS0000333;BCO01MER0000333;4111;60604481588;02;0301;-17.3744;33.5139;01;26-02-2025
BCO01POS0000334;BCO01MER0000334;5691;89449561306;02;0204;-10.2287;30.8669;01;07-12-2025
BCO01POS0000335;BCO01MER0000335;4111;92341012839;02;0703;-22.6864;31.9288;01;14-09-2025
BCO01POS0000336;BCO01MER0000336;5691;15985380293;01;0307;-19.3952;30.8300;01;22-03-2025
BCO01POS0000337;BCO01MER0000337;4111;32039571146;01;1004;-18.2360;36.9954;01;30-10-2025
BCO01POS0000338;BCO01MER0000338;5812;12440575155;01;0907;-13.1197;35.7053;01;21-02-2025
BCO01POS0000339;BCO01MER0000339;4111;14829592265;01;0401;-24.6883;39.7157;01;05-11-2025
BCO01POS0000340;BCO01MER0000340;9399;70118569513;02;0707;-18.1114;36.0263;01;26-10-2025
BCO01POS0000341;BCO01MER0000341;5411;05600060033;01;0408;-13.7530;30.0116;02;14-06-2025
BCO01POS0000342;BCO01MER0000342;5812;79022097303;02;0321;-14.0307;32.3278;01;19-12-2025
BCO01POS0000343;BCO01MER0000343;5812;93622448092;01;0322;-20.1874;32.2990;01;29-09-2025
BCO01POS0000344;BCO01MER0000344;5691;41543816379;01;0911;-14.0380;39.6260;01;09-08-2025
BCO01POS0000345;BCO01MER0000345;5411;39294548375;01;0914;-24.4478;39.1418;01;05-08-2025
BCO01POS0000346;BCO01MER0000346;4814;56486047712;02;0305;-11.1331;31.5113;01;22-02-2025
BCO01POS0000347;BCO01MER0000347;5541;40649323979;01;0320;-18.1862;30.1946;01;17-03-2025
BCO01POS0000348;BCO01MER0000348;5992;46774425675;01;0312;-25.4770;35.4541;03;15-09-2025
BCO01POS0000349;BCO01MER0000349;7011;84709782377;01;0508;-18.8115;35.6239;01;17-01-2025
BCO01POS0000350;BCO01MER0000350;5411;43573099657;01;0316;-13.6817;34.8754;01;26-05-2025
BCO01POS0000351;BCO01MER0000351;5812;04747520557;01;0612;-17.5453;30.8307;02;23-09-2025
BCO01POS0000352;BCO01MER0000352;4814;37218440211;01;1004;-22.0087;37.1074;01;03-06-2025
BCO01POS0000353;BCO01MER0000353;5912;43427182600;01;0713;-10.5245;30.6806;01;03-11-2025
BCO01POS0000354;BCO01MER0000354;5812;78025898253;01;0712;-15.9370;34.5784;01;21-01-2025
BCO01POS0000355;BCO01MER0000355;5411;77314808649;02;1006;-19.4024;36.7574;01;02-09-2025
BCO01POS0000356;BCO01MER0000356;5732;05849212084;01;0215;-21.9317;37.1511;01;27-08-2025
BCO01POS0000357;BCO01MER0000357;5812;68504880679;01;0605;-16.5814;37.0983;01;24-01-2025
BCO01POS0000358;BCO01MER0000358;4111;68771216519;01;0311;-10.1381;35.4225;01;09-09-2025
BCO01POS0000359;BCO01MER0000359;5541;00149949985;01;0711;-19.5398;32.2971;01;05-12-2025
BCO01POS0000360;BCO01MER0000360;5732;88043148647;01;0701;-22.8452;36.3990;03;24-10-2025
