ID do Ponto;ID do Merchant;Merchant Category Code (MCC);NUIB do Merchant;Tipo de POS;Código do Distrito;Latitude;Longitude;Estado do POS;Data de última actualização do Estado
BCO02POS0000261;BCO02MER0000261;5541;07530505358;01;0805;-25.2940;31.5954;01;30-11-2025
BCO02POS0000262;BCO02MER0000262;5411;77196555487;01;0303;-24.4592;33.1790;01;18-12-2025
BCO02POS0000263;BCO02MER0000263;5691;33387777271;01;0709;-23.7057;33.6765;01;08-05-2025
BCO02POS0000264;BCO02MER0000264;5812;55224723042;01;0802;-12.2256;31.5770;01;05-03-2025
BCO02POS0000265;BCO02MER0000265;5812;17947597056;01;0911;-24.5968;40.0000;03;17-08-2025
BCO02POS0000266;BCO02MER0000266;5691;46665097956;01;1006;-25.8771;32.5145;01;16-03-2025
BCO02POS0000267;BCO02MER0000267;5411;75762102881;01;0312;-15.0760;37.9624;01;14-07-2025
BCO02POS0000268;BCO02MER0000268;4814;62379379713;01;0708;-18.7767;34.2359;01;15-04-2025
BCO02POS0000269;BCO02MER0000269;5411;17269906114;01;0708;-13.0593;30.7727;01;26-11-2025
BCO02POS0000270;BCO02MER0000270;5992;29009873730;01;0703;-25.1726;38.3321;01;29-01-2025
BCO02POS0000271;BCO02MER0000271;4111;90729832709;01;1001;-14.5512;33.2050;01;14-08-2025
BCO02POS0000272;BCO02MER0000272;5541;79820280055;01;0217;-16.7665;31.1044;01;06-02-2025
BCO02POS0000273;BCO02MER0000273;5691;88191363747;02;0906;-14.8062;36.4593;02;21-10-2025
BCO02POS0000274;BCO02MER0000274;5411;97892194865;01;0101;-22.2918;32.5917;01;06-12-2025
BCO02POS0000275;BCO02MER0000275;5411;60955586108;02;0603;-19.1198;35.1701;01;11-07-2025
BCO02POS0000276;BCO02MER0000276;5411;18236434593;01;0406;-17.5230;33.0089;01;17-01-2025
BCO02POS0000277;BCO02MER0000277;4814;25960750190;01;0802;-12.4572;37.7349;02;02-07-2025
BCO02POS0000278;BCO02MER0000278;9399;90969920566;01;0308;-21.4011;33.3672;01;18-04-2025
BCO02POS0000279;BCO02MER0000279;5691;13598198601;02;0702;-21.3455;32.4376;01;07-12-2025
BCO02POS0000280;BCO02MER0000280;7011;08363772353;01;0705;-25.1889;37.7786;01;11-02-2025
BCO02POS0000281;BCO02MER0000281;5812;84429862531;01;1005;-11.5697;37.8144;01;23-03-2025
BCO02POS0000282;BCO02MER0000282;5541;05861550095;01;0113;-13.2136;32.9765;01;08-02-2025
BCO02POS0000283;BCO02MER0000283;5812;89347131852;01;1001;-21.2519;36.5671;03;24-07-2025
BCO02POS0000284;BCO02MER0000284;9399;41875414550;01;0710;-10.0239;39.9528;04;10-02-2025
BCO02POS0000285;BCO02MER0000285;5411;78914488252;01;0710;-20.5522;33.2512;01;06-09-2025
BCO02POS0000286;BCO02MER0000286;5812;41616696106;02;0702;-23.8115;39.9190;01;06-08-2025
BCO02POS0000287;BCO02MER0000287;5411;92227853600;01;0110;-25.2993;34.4556;01;27-10-2025
BCO02POS0000288;BCO02MER0000288;5411;42603267685;01;0317;-12.2969;35.3906;01;13-12-2025
BCO02POS0000289;BCO02MER0000289;4111;82827969409;01;0302;-10.8775;31.9973;02;08-04-2025
BCO02POS0000290;BCO02MER0000290;5541;87632540802;02;0814;-24.5361;38.2581;01;21-02-2025
BCO02POS0000291;BCO02MER0000291;5912;50244814994;01;0213;-18.8867;34.9849;01;20-11-2025
BCO02POS0000292;BCO02MER0000292;5411;97847363180;01;0315;-23.7361;30.1000;01;25-03-2025
BCO02POS0000293;BCO02MER0000293;9399;32292085207;01;0705;-22.6607;39.9672;01;06-02-2025
BCO02POS0000294;BCO02MER0000294;5411;11151238601;01;0217;-25.3458;38.6948;03;21-10-2025
BCO02POS0000295;BCO02MER0000295;5812;84603076339;01;0601;-24.5067;33.2644;01;31-01-2025
BCO02POS0000296;BCO02MER0000296;5691;30683343388;01;0709;-16.8813;31.6810;01;22-11-2025
BCO02POS0000297;BCO02MER0000297;5812;40353386641;01;0704;-24.9932;33.9635;01;25-07-2025
BCO02POS0000298;BCO02MER0000298;4111;72675920512;01;0511;-19.3016;36.5505;01;29-03-2025
BCO02POS0000299;BCO02MER0000299;9399;83859549186;01;0321;-17.8092;36.1155;01;09-06-2025
BCO02POS0000300;BCO02MER0000300;4814;62784672486;02;0314;-19.1221;37.9337;01;25-09-2025
